V1,V6
1,@Time4CoffeeTime Hiiiiii  kisses G�Nite
1,@the7thpwr I love my work!!! plus have the bonus of a four day weekend to look forward too. 
1,It's the last of school for my kiddos!  Yay... Summer is here! 
1,@CosmicFaery cant stand the smell of it either! yuk 
1,Did everyone else know Family Force 5 had a new album??? Listening to it right now. So great! And humorous 
1,@blogTV obviously if I see your update I am 
1,@eztarbright Thesis sucks. Good luck! 
1,@andydick .. my guess is ur gunna give @lisamricci &amp
1,finishing up now and heading to the airport for a long weekend Germany (without internet) ... see you all in a couple of days again 
1,And follow me boys  @zacwoodward @tyrese4real @darrinmogul @fauntleroy @yashved_2890 @iamdiddy @aplusk
1,"Enjoy day with your cherubs. Kids City is a great option, plethora of bouncy castles (for kids, of course) + more sugar than a cane field "
1,Yay it's friday  Off to the gym and then out for some beers 
1,@chazdrums LOL its ok babe 
1,"@Figgywithit. so very happy you got to see The Allman Brothers last night! super!    and back to sleep, i go... ? http://blip.fm/~6stmy"
1,#andyclemmensen i really really want to watch &quot
1,Love seein ya wit sweatz a beater and J'z haha  perfect woman summer time
1,@s4saurabh  we follow you with Naukris!
1,Proud that my dad's room officially had the latest party at the convention 
1,&lt
1,the tingtings on my pod.  missed listening to them.
1,http://twitpic.com/5ogxc - This is fairy bread with the crusts on....any of you had this??? We love it here at kids parties  @Crensci
1,Long weekend here I come!!!!!!!! 
1,"Just maths today, hopefully Ill get home early to play some tf2 with the new update "
1,@wowthatsjdee @Bravo_of_Game_7 That was a good look tonight 
1,can now single blow taps on harmonica 
1,"To be clear, not angry at inconsiderate bullies, just in awe of their immaturity. In other news, off to calming body balance class. Yum. "
1,"@GeekMommy LOL, done that... And have caught hubby snoring in front of it fairly often, lol.  Good night!  "
1,@darrenporter Ah yeah we've got a gizmo and it works a treat! Great for speeding past those bank-holiday queues at the peage 
1,"I am LOVING TweetGenius!! Yes, awake at 3am and craving some icecream. Gonna raid my freezer now "
1,"I am officially afraid of #Twinity. Granted, I was also afraid of #SecondLife the first time as well.  Someone tell me how Twinity is good"
1,"@highmeh That only works for a month, and then you have to go back to a real job.  "
1,@miss_oregon word 
1,"Only 4 and a half days till I go home, cant wait for party ..... Get to see ppl, get to dress up and don't forget the free food lol "
1,@OscarTG Morning mate. I so miss Outlook since I left work - NOT! 
1,is about to watch tv until i fall asleep....say ur prayers and remember GOD loves you no matter what you do....sweet dreams 
1,"@nomatophobic You play Chess? Awesome, epic battles will ensue in our future! "
1,@Lowryn she has to post the tooth to the tooth fairy. Get a pretty card for her to write to the tooth fairy. 
1,@ZiiGGie I'm planning to stay home on Sunday&amp
1,"@WOMENONTOP yeah i had to DVR it  Oh btw, i will check my email in the morning since i didn't  get to today "
1,@michaelgrainger lol yes it is 
1,"yes we will, im charging the camera right now "
1,@TheProphetBlog i sent you some info earlier  .....
1,just joined twitter searching for my fiber friends 
1,@superjeniffer08 Sleep nako ah. 3 a.m. na kasi. hehe Nice to meet you pala Jennifer. Goodnight? Morning na pala. Goodafternoon naman dyan 
1,@jima6636 I like the super mid badge better than the stars jim 
1,"sittin with computer, watchin' Brigada.  ?????????? ???????? "
1,@puppy52 Oh... hope you are well after a good night sleep 
1,"at work, 's gonna be a lazy hazy day. tonite out for partying at galerie loayl. gonna be fun "
1,Lucky I'm in love with my best friendddd 
1,Goodnight my twiggas  Make sure say your prayers before u close your eyes and drift off into wonderland. Bless
1,@tanitan ahhh thanks puta! i'm crossing the fingers lol. can't wait to see you and your zebra print cap at graduation 
1,@delamarRX931 hi del.it must be your lucky day. 
1,OWWW! Hurt myself. Keno ftw! Taking her up on the pokies offer though. 
1,@DickeryUnlmtd Exactly! 
1,Congrats to my little sis! Soo proud of her today! 
1,@nhokchip cass oay .... ch? choa t?k k�ch vote vs ^^ t?k ch� p�k vote ch? nao` 
1,@psymonc haha. you got a twitter. 
1,Good to catch up briefly with my twitter friends. @oziangie and @palmdoc keep working. I'll keep doing very little 
1,"@ChesterBe Sweetdreams, dont let the monsters eat your soul "
1,watching WWE 
1,"today, give your girlfriend the biggest hug and tell her how much you appreciate her being next to you "
1,"Recently came back from my 5k run, just in time before the rain! PHEW! Goodnight all! "
1,Playing a word search. Preping myself for this weekend 
1,"Right I NEED coffee , back in 5mins. Thank you for all the #followfriday reccys  and thank you for the smiles you all bring!!!! "
1,@Lady_Twitster No I thought u had! My mistake was dipplng in and out yesterday. Got your RL mixed up with your virtual one! 
1,"planning our trip to Portland, OR "
1,@jenxstudios I need some if you energy then 
1,@ACALLPRO  Thanks AC!!!!! 
1,"@therealsavannah lol.we are great,thanx! goodnight!  "
1,"@MikeQuinn3g pleasure my friend, spreading the twitter love "
1,"Speaking of coffee, any tweeps working in Suntec area? Thinking about a &quot;Twopi&quot; (kopi) group!! Anyone interested? "
1,@MGiraudOfficial sounds like its gettin better and better everyday huh? 
1,@Tcell1 hello  hows it going?
1,"@r0ckergirl14 Go buy more.  Haha. Actually, no, don't. That's gonna be a lot of sugar. ;)"
1,I want to see more. 
1,movie time  then sleep mha kiddy jumped out thee windOw  now I have no baby[wTf]:'(
1,im sitting in a chair listenin to sum of my music ... and shaking ... idk why im shaking tho .... i had cofee 
1,"@mumbrella Premier's knew about it when it first launched, just took them ages to go onto it! Need I say anymore? "
1,@Lionhart2    hey cute lion 
1,"@MariaSimone I luv it.. sitting outside with laptop watching, listening to rain .. so relaxing "
1,@andyclemmensen I shall do that for you haha #andyclemmensen #andyclemmensen #andyclemmensen #andyclemmensen #andyclemmensen haha  xo
1,@gookchick thanks Q!! Can't wait to see you guys again 
1,Sleep. Flight at 9am 
1,loves this weeks updates!!!  http://plurk.com/p/vevvp
1,@justads - your voice in yr promo sample is very &quot
1,"@jayymJEALOUSYY GOOOOOOOD, now dye it  kthnx!!!"
1,Lol sure did and yea in a great way  lol do jai ho!  by puppy cat dolls!
1,Heading to beach Sunday and Monday why the heck not 
1,@Hedgewytch not sure if I'll be tweeting much today 
1,@cordmontgomery i'm sorry.. i just get really jealous okay? i dont want bitches flirting with you.. i wanna keep you for myself 
1,@tcn33 awesome 
1,@IamWaveyK yup thats true  well good luck maybe u wouldnt lose ur phone if u had my digits in there haha lmao just kiddin
1,Done packin finally shesh.......Veeeeggggggaasss!!!! 
1,@gulpanag try reading 'outliers: the story of success'... might seem totally absurd but triggers a thought process 
1,NEWTRACKS UP SOON
1,"@maitababy ahaha I WIN @randomasiandude sorry man, better luck next year.. "
1,look everyone! I have Edward Cullen eyes in my picture!!! 
1,the smithsonian escape... 
1,"@BedlamB It's all good  I just prefer him at the front, not as bait per se, but so his gun is pointing away from me..."
1,@vnesnz Work 3 off 4? We need the Ozzies help here  No blips?
1,"@RosannaPrice both! Lol. Been played as bit of a fool, damn the opposite sex, we should both turn gay. Least could do pride marches!  x"
1,"Vic, U R the best! And so R the gadget "
1,@jonasbrothers http://twitpic.com/5nf67 - Nick looks so thirsty. lol  was kevin that took the picture?
1,"OK, have some work to do, see you in a while/later! "
1,@david_henrie http://twitpic.com/5ogwq - i love it 
1,@David_Henrie it's my graduation tomorrow.  im done with college. haha. congratulate me! hehe. jk
1,@littlebead Thanks LB! Am I really worthy to be in the same group as @RickyBee?!  xo
1,@the_photo_boy Thanks 
1,@shoinan how was the 60 minute ending cut scene for you?  I made the mistake of thinking i 'finished' the game at 2am :/
1,@GitS83 ?? ?? ????? ??????? ????????. 
1,@JakeSummerlin it should be awesome like   can't wait xxx
1,@absolutraia @andiraa hehe.. Who do u think signed her up n installed ubertwitter in her phone? 
1,@mikechen looks like great time  Catherine reading map and giving directions at 14 months  Cute pictures 
1,@sakhi_ not yet.. i still haven't got enough time to take my camera out. Let me first enjoy with naked eyes 
1,@vegankimber but I dont always do such a great job of it! 
1,@Madey123: Yes 
1,"I'll get her hot, show her what I've got "
1,@RnBKha m sitting in a chair listenin to sum of my music ... and shaking ... idk why im shaking tho .... i had cofee 
1,"good morning to the world, its sunny here, hope its sunny wherever you are ??!!   "
1,@ryanraz84 You know it. 
1,@Machita64 nice to see you back  Greetings from Norway 
1,@AubreyODay do u or have u been so into it were u have ur own private performance? 
1,@amandaperson: niiiight  dream sweetly.
1,@uphtopint Thanks Rayunda! I hope you are having a good day 
1,@drubeered you made twitter so you can escape from facebook land ) nice try dru. hope it works. 
1,@DAZ081068 your welcome have a nice day  
1,@FaithfulChosen Daaaaaaaaaaaaaaaarling! good morning 
1,@anaggh Thanks for the recommendation 
1,@itisib  okay then 
1,"@sagarraha @gulpanag in a mess right now, will be away for a while "
1,@MrAlexParsons yeeaahhh 
1,"Weekend is looking fine...sunshine, tunes and a few sherberts "
1,ITS FRIDAY !    in a good wee mood.
1,@pacificrimvideo I watched all of your guys' quest crew vids (: they make me so happy! Keep on uploading  !!
1,Chinese food. Yummy 
1,is just gonna chill for all 4 days 
1,@Adri_DCMA  well save your money and lets go somewhere!  I'm free
1,@Raycast: Morning...I'm off to bed 
1,"Memorial Day weekend is going 2 start w/ me n my kids watching Terminator Salvation later today, oh yeah "
1,Going to beach today 
1,@nandinih  See you on Sunday! 
1,Its on the way 
1,@MarketLikeAChik NIght my friend! Sweet Dreams to you too! God Bless! 
1,@JdotRabbit so yea... im still up and its like 3am! Make sure you are Locked In tomorrow  Nite !
1,@meldrum83 ok then you can roll my nappies n build my cakes n go shopping 
1,I am celebrating what i don't see 
1,At shark club. Hella wack!!! Going to leave soon and get 110octane for the new software. Anyone wanna run tonight? 
1,@ankita_gaba in 4 million years...  
1,may be go hang out with my cousins 
1,going to the first Primark Store Opening in Germany 
1,@XoEgee i would never wear the golf shoe macbeth's 
1,@jokoness listen to india arie 
1,i loooove disneyland! 
1,@windazhyy wanda.. woow!! our name almost similar 
1,@ccmatthews statuses lol. omg its so early there XD. its 12.30 during tge day here 
1,"@Nichster ehm... a wee bit... ho-hum, ahl tolerate her some more until it becomes unbearable... then ill let her have it ON HERE! "
1,Moving at a good pace on Queens Rd!  http://yfrog.com/154xaj
1,@emmmmaaax awww  im not sure it worked cause i was mobile and something about my quota limit? i'll get your addy from someone 
1,"@Emileezy, you so are not! Don't ever think you are!  That better be someone else posting it!"
1,"Old man in library said, 'my library card is the second best card I own after my licence. I couldn't do without it' "
1,Goodnight to you tweeters you!  
1,"@sigmosaics Yuck! Nope, no coffee, but enjoy yours! "
1,"@violetbakes oh, what a beautiful sunrise  Good Morning!"
1,"@tommcfly hey tom! guess what? I won you on twitter how do you fell uuh? xD just kidding, mi update number 1000 is to you  love ya mate "
1,@Darrell_Nelson Thank you. Other TEDx are talking about us online 
1,is relieved that the bulge in the cloth on the couch is gone 
1,Going to watch foxtel    #andyclemmensen  
1,STS-125 pic makes a great dual monitor wallpaper.  http://airme.us/z5947
1,@labradors Good mornign! Have a great Friday!! 
1,@billt Mizpee has being going in New York for at least 3 years #letsmakeastartupbycopyinsomeyanks 
1,"a planned out week. i love that, don't you??  5 days &amp; countin'!"
1,"Hi Guys, will be here very much less than usual for the next 2-3 days. Datelines to meet for projects. Be missing you!  will reply u soon!"
1,@Shudh thanks a lot 
1,http://twitpic.com/5oh23 - meow.. New hoody 
1,@pooja_LuvIndia its recommending interesting tweops u know.....  http://tiny123.com/0l9 #followfriday.....
1,@farah15 Hehehe lurus plang tu in a way ah... next-G = Next Generation 
1,babysitter julian to the rescue 
1,omgg (oh my good god!) its absolutely bucketing down - but looks so pretty hitting the river. view from my dining room is killer!! K 
1,@priskilluh you are wonderful 
1,exam's OVER! omg. what a relief. 
1,"damn my pins rub against my boots, trainers required! "
1,"@amantha have a good one, keep safe and dont breath on the place "
1,its the weekend 
1,@ladymaryann at 1st i was like what's bb? after a split sec i got it.  @snickers1015 hi steph! TY for the link!  @dazzleme18 hi dazz! 
1,"Debating on heading out to vegas, or to the river of love "
1,-grins happily- Frank won the Player of the Year Award and Essien's goal against Barca won Goal of the Season. I voted for them! 
1,@dian_yach actually i'm looking forward to hear what @MGiraudOfficial would come out with. 
1,soo tired! soo happy yesterday! its great. walking all the way to see all the stuffs in glorietta. argh! so tiring!  but yet. its cool. &lt
1,"@simplymallory WHHATAT ? THEY SAID SEASON 7 WAS THE LAST :O, this has truely made my day, thank you so much "
1,"is loving the fact it a long bank holiday weekend, and waiting for amanda to get to work. sooner im out the better  ROLL ON BANK HOLIDAY"
1,@JoeyLondon good night! we just start the day 
1,. . .yeah i think its about that time i go to sleep [yeah right . . .watch me be back in 5mins! lol]. . .so yeah. adios mii TWiGGAS 
1,#andyclemmensen i think this just might work for #andyclemmensen  
1,@itsonlywords Can you come to my house and do my  yard next please!  I only have one acre! Ha! I wish! lol
1,@AubreyODay I know those true life shows get you hooked! Straight up!! They also need True Life fans waiting to hear more of Aubrey! 
1,@billyco7  yeah   um....i didn't get the mothers name.  I just decided to use Sarah.  That's super of you.  He is goin thru lots for a kid
1,just saw Terminator Salvation...  evil robots trying to kill you = awesome 
1,Kirsty apparently looks like jarred according to danielle and lauren looks like brett haha 
1,@DymondDoll I'm get u so mke sure u include me in too 
1,"@leighcheri3 sure did!!! Ok well, it was good not great. may see it again tho "
1,"Feet sore, shoulders sun burned. But otherwise then amazing day at Disneyland. "
1,@EmilyOsment you have such a cute puppy! I have a dog just like it! Its called a Lhasa Apso her name is Lacey!!!  Coolio nails! -a fan
1,Bye everyone and have nice vacations 
1,Yee laurens sleepover  with my husband! &gt
1,@thefrogbag 
1,bye for now  THIS IS MY 699 TWEET!
1,now i can finally get my broke ass some money! 
1,@ZoeVaklinova absolutely! the more aware you are the better choices you make 
1,@inaires Awesome! can't wait to see it 
1,@InvisibleGaijin She doesn't smoke 
1,Nooooo Andy Samberg chopped off his rag-a-muffin hair. Le sigh. At least he still looks adorable 
1,"is off to school in about five minutes - listening to arctic monkeys, again "
1,Listening to too much Paramore !! love that band!!!!!!! 
1,"@DerrenLitten Morning Sir. You got 'validated' so I reckon you'll soon reach 1,000 "
1,listening to Waiting for yesterday 
1,"@TagAlongTess it's all good, I think we encompass that concept in the verses, then we wont have to wreck the chorus "
1,@aditya Meh. Still don't believe the extra weight will help them in the least on the course. We'll see in qualifying/race day 
1,has donated blood before going to a salon  She has a meeting @4pm
1,My eyes are of the tired but spent a good night talking and getting to be more of a friend and less of a casual with a cool Twimbly. 
1,@markmedia Sounds like fun 
1,My niece danced with andrew and now she is on cloud 9 
1,"i'm in a surprisingly good mood, the days started good so far "
1,# followfriday @mstuyvenberg @feb_unsw @hazelmail @beckescreet - all almost as cool as he-man and she-ra 
1,says hellloooooo  http://plurk.com/p/vewf8
1,"@alice_at_night no, but i'll check 'em out , thanks  ....have been listening to Drag The River a lot"
1,@HUGONATOR Thank you so much for the #ff!   
1,"Hmmm, @C_DIG It should play automatically... did you try pressing the play button? "
1,"@dizzyunplugged its cool mos gonna give us a lift, you are of course welcome to come into toon though "
1,@Fashionalities Happy Birthday Soror! I hope you have a Blessed day 
1,@BritBrit17 haha of course im a v-ho. I coined that phrase with Nicky 
1,Going to work late tmrw. So staying up tonighttttt! 
1,"@madisonyoung The pictures look amazing, too. You're so photogenic. "
1,When the brother Macmanus are naked not the mother of course 
1,Is there someone out there that just loves a good blogger challenge? I dare you.  Please DM me for details.
1,the best nights are the nights you never stop laughing.   Beach in the AM&lt
1,"tired at work after 4 hours of sleep!!loving the weather though,so sunny and warm "
1,I chopped my nails off and my hair off... Apparently it's chop crap off day  let's go for a leg?
1,@David_Henrie thanks for the shirt  i loved it
1,@t_nasty411 tell me good news 
1,@toothwempale That sounds lovely.  I had no idea @dvdastarr was engaged.  There u go.  Have a jolly time.  
1,@Werecat1 Hey girlie.  Loved Star Trek.
1,@dorkydeanna I posted one on there. Dougie is super cute. All the things he says and does are so funny and so cute. 
1,@tayhawaii: together we're coolafly 
1,@mwtsnx Thank you. 
1,Who cares about the clouds when we're together 
1,@LstInTheSeeThru Hey Bobbi! 
1,"woow.. i feel great, wake up at ur own will, at home relaxing. had delicious breakfast n a refreshing tea. "
1,@ElizabethBanks He deserved it - if nothing else just to see the shocked looks on the judges' faces - priceless! 
1,"Need to send emails to 100,000  contacts? Check out EmailUnlimited on http://www.4officeautomation.com "
1,@laurawilbury sure  thanks a lot!
1,@adey90 Bake something 
1,@AubreyODay baby you were born to be your own STAR! 
1,"@abhishekrungta ah! naice naice! ping anytime for light conversations, i'm sure it'll act as stress buster (if there is any) "
1,night worldddd.... powder puff tomorrow time to knock out some bitchess. 
1,@theroser I wish I could have gone!! Glad you had fun though! 
1,morning everyone  today gona b my day i can feel it 
1,"Yessss. Done making my chickenladas! Well, except for tomorrow when i'll add sauce and then cook it "
1,#FollowFriday @MisterNoodle Cuz he calls us out on #FF lists. Straightshooting 4 sure. 
1,@thaumata haha! Hello! I can't keep up! I will try and poke my head in more often 
1,Morning all! Feeling great this morning. Probably something to do with the weather and the fact it is Friday!  TGIF
1,"via @petalice: Never mind, I am following now!  Prolly lots easier!"
1,morning tweets... happy Friday  yeahhhh... looking for a great weekend!
1,Wow is all i can say 
1,I just got done play fighting with Adrien. Lol. I got and indian burn so he won. . . Till tomorrow. Lol. 
1,Wow! The cafe in lasalle open its door already guys!! 
1,@theroser so fun to see you today (or yesterday since it's past midnight) 
1,@Gibbs_NCIS Thanks &amp
1,@OfficialJoBros can't wait for the new album  oh and hello !
1,Hi it's may two two and it's my birthday 
1," Friday!!! Plus, woke up naturally, no nasty alarm. The world is so much nicer when the sun wakes you up instead of some radio dj "
1,@ThePISTOL I heard you had a visit from LAs finest. haha Wish I could have been there. Hope you had a fantastic birthday! 
1,i love facebook! 
1,"@Coley81 OMG, ypu are a professional, I love it "
1,Sleepless nights. fantastic. 
1,@caitlingray GOOD LUCK  X
1,@paul_guest I'm loving it! Paul you are definitly my favourite twitterbaby 
1,"@MagpieSparkles How 's the effort going...?  For the record I could never do it, NEVER! In fact, my goal of the day is to make a dupe of&gt;"
1,@andyclemmensen #andyclemmensen ha i put that in about 100 times. 
1,"@hakandahlstrom Thanks, H�kan. Have a nice day "
1,@prettypink04 Hi! Nice to meet you too! 
1,"@nickybyrneoffic Awww, sorry about that. But they'll grow up!  Lots of love from Chile "
1,@AngelaGillham The Google doodle is in honor of Mary Cassat - a painter type who was born on 22 May 
1,Just finished one of the books my friend sent me 
1,obsessed with farm town on facebook 
1,Listening to 21st century breakdown - Green Day 
1,"@airofina nite! thx again 4 the twitter bg, cant wait 2 c anymore u make. hope in ur dreams, like mine fox renewed #tscc  "
1,@LMAshton LOL!  something tells me you could handle the naughty language tho... !!!  
1,maybe go hang out with my cousins 
1,@FionW good luck on your final IB exam. Congratulations on graduating and college!!! 
1,@zephyrabc123 Sounds like fun. 
1,@bhaskarpratap I will limit myself to ERRORs only 
1,[swaz] am goin swimming as soon as it opens.wanna be first there like its all miiiiine. 
1,@justinmccall Cool Idea...Will def try and be there 
1,"@ionwen Love you, have a great day! "
1,@jeremi oh... you are here!  where are you seated?
1,@Mama_Gedlu Happy Birthday Betty. 18 is best age to turn next to 21! Have a good one. 
1,Watching Hard Knocks: Training Camp with the Dallas Cowboys. Gotta love NFL Network 
1,This is the hottest convo ive ever had. And it's with him. I'm at a loss for words.. 
1,gettin ready for the weekend 
1,Pictures of our new office : http://bit.ly/1a9GpO We'll share more soon 
1,"@CoronadoRealtor You know Heidi, I like your bio. On another note, I see the interwebs still have you here... Me too "
1,@RoddyBottum http://twitpic.com/5o5dx - Hey! There's our guy! Looking a bit more sophisticated around the temples these days. 
1,"Am on this Sunday's episode of Ang Pinaka, 6pm QTV Channel 11. We do food!  http://plurk.com/p/vewv5"
1,"@zebedeejane She's doing really well, ta  Seems really settled and had a good night  Twitpic laters ;-)"
1,Thanks @J2ad &amp
1,"Essay at almost 3000 words so far! Thanks for long and detailed answers, Rebecca!  @kinokofry"
1,@shaynizzle ill be okay when I see you guys again 
1,@_Flik_ Awww you getting all confuzzled ! 
1,"Still an insomniac, but now my dog has a gas problem =( thinking about driving to the coast for a nice beach day to myself "
1,looking forward to next year...promising new freshmen will join me! 
1,Goodnight my Twitter friends! Sweet Dreams! 
1,@cannboys lol....a pinhole optic....cheeky sod 
1,@Fashionalities Hey Soror! I wanted to wish you a very Happy Birthday. I hope you have a Blessed day 
1,@Kicheal I know him. 
1,Having high tea at cova now 
1,@raH904 shad up lol 
1,@AnoopDoggDesai are you going to wear that jacket you wore for motown week on larry king live or another one? coz you have so many 
1,@spybarbie84 ahhh yes ...we could only hope... 
1,lets make @andyclemmensen a trendy topic. add #andyclemmensen in ur twitters 
1,@pedrodias thx  see you in a few days
1,@Mr_PaulEvans oh yes I have done like 2 other songs...  and more songs to come!
1,@DavidArchie Hey! I heard you &amp
1,"@draganallama he really doesn't, but when he does it's drivel. hahaa. I WANT NANDO'S. i have one of those portugasm things. "
1,"@stevenpam How was the practice? Was perfect weather to be up today (once the fog cleared, of course "
1,"Just remembered: &quot;Oh for godsakes woman, it's only dancing.&quot; - Nigel Lythgoe to Sonya. LOL cracked me up "
1,"@AllyBingham yeah, but i wasn't. i'm sure josh would appreciate an addition to his face, if it's from you  hehe"
1,Going home for the weekend. 
1,Exam today. Yay! Then 3 weeks off nothing 
1,"@Snookss Praise the lord for that...  I think we need at least one 3 day weekend a month!     And I'll go to bed soon, I'm sure.  ;)"
1,@TheRealJordin goodnight too 
1,Mornin'  What a great day to do big things 
1,turn my scale on is better than the latest &quot
1,@darkid es el segundo blog  el otro es mylittlebaby.com.mx
1,Wake up call from a good friend who's still awake...nice way to start the day 
1,"@CanadianGir2112  glad you liked, but I must admit the swine flu jokes are getting a bit boaring. (sorry, lol)"
1,@miranda_jane It's a stud. I find it hard to find one that sits just right. Will definitely check out wildcat.co.uk - thanks!  
1,"@autumnkaine &quot;Stop thinking about cutting my throat with your penis, weirdo.&quot; lol, yayness. can't wait til tomorrow/today "
1,i have to revised my BAC! SO fun 
1,@SelenaJoey u r soo cute joey plezzzzzzzzzz follow me!! 
1,Anyone who wants a Graphic Design of a twilight character or characters let me know with the background and il make it for you 
1,"@cindyscott54  yes, my favourite place to be in London, other than the National Gallery.  "
1,"@dazzleme18 Let's spam his ass, LOL @Mia_R Hi hi! "
1,Just joined twitter 
1,@mattevans good times 
1,packing tomorrow... with a break to watch Brooklyn 
1,"@ivyjm the peninsula with my family, ashley and I are leaving after the party.. "
1,@andydick Guessing... ok I give. What?! 
1,@wadeis why have I not seen this before? http://ibreathemountainsaremountains.com/ The door is the door  Dan is the beard  Awesome!
1,"@EmilyOsment and arent u up pretty late?  here its like 9.12 am, but i suppose its night over there."
1,@Lizinhollywood happy birthday 
1,@CEOofSHEGETDOE see there you go!! FOCUS man FOCUS 
1,G'morning everyone 
1,@adnamay yea they were recording  and my friends and i were in the front. awesome show! now at hotel eating pizza and watching Kimmel
1,@rinaz I express post it to you can?   Or will they mess around again with the delivery and charge you tax on it? :p
1,@mackenzeepierce well everyone can't be smart and beautiful like you  going to do some work now before bed. Sweet dreams. Nice 2 talk 2 u!
1,ready to party tomorrow night. 
1,@Louie_E lets do somethingggg. call lauren!  haha
1,Hehehe @billyraycyrus just said sweet niblets! 
1,@LiLi_reppin_sod mah name is in the pic  hot shid! its dope tho
1,@QueenSeema Fate rarely calls up at a moment of our choosing..... . 
1,"@natalieannem you fancy nick, so i am allowed to have dreams where i deny joe. "
1,@Stirrinstuff Thanks for your lovely tweet on Wed! 
1,friday afternoon/evening will be good  then saturday at samanthas! 
1,just finished a good talk with my boyfriend about having a servants heart. how can we &quot
1,@thatjhoanna  You'll have so much fun -- especially if you come to Italy 
1,Watching a slice of cheese that won't melt. @marcelekkel It reminds me of something you said last Monday! 
1,"That was one of the best PPPs ever!!  For the record, the police were very nice...they didn't break up the party "
1,"Breakfast, Training, Chillen, Party with friends "
1,@OMGfree and TY for the compliment!! 
1,"@C_DIG It's seems to have a been a weird week for people's energy levels in general. It's about time for a weekend, I think. U have news? "
1,"@sbtfly  U got it on 1st try! Think I was the 1st black staff @ Toronto Arts Council, circa ..ok will have 2 get back to u bout my 3 yrs"
1,"@_Anne_Hathaway We love, love, LOVE your style! "
1,@LorindaV glad it was a success  hope you had fun
1,One of my favorite new DM songs  ? http://blip.fm/~6stwr
1,BORED of the MP expenses row now! Joanna Lumley for Prime Minister 
1,"@amysav83 i'm very well thanks, cuppa tea in hand, have a little time before i leave for work. how are you? "
1,Once today is finished I'm off for the weekend ! Woo Hoo 
1,"Has God ever just made you laugh? If we would just let go &amp; let God have His way, we'll be alright! "
1,@jl cool... now planning to come here fr a quick weekend getaway 
1,@girlwithnoname likewise 
1,love watching tv 
1,#followfriday @evregirl because she is so awesome and authentic @twanjikalula cause he is funny and friendly and in TV 
1,@rahulrrao lucky you buddy  always be cautious!
1,"@itsonlywords Well ive my doublewide rt in the middle of mine &amp; ive trees all arnd it, but the weeds &amp; etc. have taken ovr! "
1,"okay, now i am really off ... maybe i still tweet some on the airport while waiting at the gate "
1,"I'm awake,  is it t early to twitter?"
1,Man I feel way to sick moving around . I'm gonna call it a night Twit fam. Hopefully tomorrow will be better 
1,"Kateys taking me back to my apt so I can clean up and crash. Then, oh yes, work in the a.m. "
1,Photo: Vincent and Tina concept!  http://tumblr.com/xl01uasng
1,hey your awesome  thank you #fast follow right back at you ! (@amilya)
1,I want one  - http://www.simondale.net/house/index.htm
1,i fOund u 
1,"feels like monday, so it's the perefect week. one day, and then weekend! nice... "
1,"partyy today!!! Best Wishes To My Friend, Milly. "
1,I like to audit audit ( working  )
1,"got some decent sleep! Whoooo! No vocal training today, Kyle's got flu!  Hopefully next week!  Oh, i also got a keyboard!"
1,@Mia_R @Simalves posted them all on Anoop's FB Fan Page 
1,@mikadee12 heeeey!  can`t wait to see you on monday!
1,waiting for my hair to dye.. 
1,@rsuenaga  youre so hawt when your annoyed  
1,@bbum Another situation of me being not as productive as you. Corbin bugs me the same way. Damn productive people. 
1,@MissKatherine Oh I am doing amazingly well!  Thanks!  No rush though on calling me back....Worry about moving and unpacking first! 
1,my dream last night: my boyfriend.. driving a helicopter! now he can fly in dreams! 
1,@gambuzino We need some PR specialist 
1,Fate rarely calls upon at a moment of our choosing..... . 
1,Love to all you trinity people I will miss you all xxxx 
1,is off to do some shopping 
1,watching toy story with lil bro bro 
1,Solid swim this morning.. Looking forward to stepping onto the track for the first time today 
1,@Leti72 :'( but they're they only men i take back  better get some wins this weekend
1,Waiting for lover roomie to get home so we can go grab grub 
1,"@ORGChinaDOll I'm done though, cause this is as childish as it gets. I was just bored lol back to regularly scheduled programming "
1,@breghesquiere heyyy! congrats! that is so awesome that you got in!  
1,downloading some great music 4rm a great person!!! 
1,@countingcrows Am on a hot date tonight so you have plenty of hours to get all the pics loaded up 
1,Getting ready 4 the baby thats soon to be on the way! 
1,@Arnibella Yup it was fun! watching 21 
1,@nicksummy --whatever floats your boat.    I love my freedom and my residual income.  You evidently love your job.  
1,@haandol ohhh.. thats cool then! 
1,Tonight was SO WEIIIIRD. But whatever. Exhausted. Reading my Bible and then getting some sleep! Goodnight! 
1,finally can type without hardly looking at the keyboard 
1,@stockmangirl   Exactly!
1,On my way out to my bday dinner @ my fave restaurant. Tension though cos my brother and I are fighting haha. Can't wait till mondayyy 
1,@QUADTHECOMPOSER Oh wow. you do? *o.O* thats a first. 
1,"Stress, kinda mad and anxious... So im running at moval tracks right now! "
1,Been up since 5.00am - Already feeling like it's time for bed 
1,is looking forward to our visitor @Marichan who will be arriving this afternoon! 
1,Mornung all  3 coffee already...
1,just woke up and driving already. 
1,@Jamerichin I know what ya mean hun I'm just saying I wanna be in the fam too! Haha 
1,"Oh yeah, on thing is bright red. The note &quot;Standing Ovation!&quot; at the end. Love this thing. "
1,@Sunshineliron Good morning!  Will you be home today? Maybe we could skype when gf goes of to her studio (if she does) ...or tomorrow?
1,@neelnshah awesome.. spread the word  retweet..
1,Watching Princess Diaries Two with COrnettos.. 
